"tgl_transaksi","nama_sales","harga_asli","customer","tipe_produk","nama","domisili","usia","name","start_date","end_date","budget"
"16/7/2021","Agus","Rp2,904,000.00","Taurai","Produk C","Taurai","Jakarta","35","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"11/3/2021","Dena","Rp265,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"11/3/2021","Dena","Rp265,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"11/3/2021","Dena","Rp265,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"11/3/2021","Dena","Rp265,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"11/3/2021","Dena","Rp265,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"11/3/2021","Dena","Rp265,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"11/3/2021","Dena","Rp265,000.00","Mygneo","Produk F","Mygneo","Luar Indonesia","34","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"25/4/2021","Agus","Rp120,000.00","Noshom","Produk C","Noshom","Jawa Barat","27","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"25/4/2021","Agus","Rp120,000.00","Noshom","Produk C","Noshom","Jawa Barat","27","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"25/4/2021","Agus","Rp120,000.00","Noshom","Produk C","Noshom","Jawa Barat","27","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"25/4/2021","Agus","Rp120,000.00","Noshom","Produk C","Noshom","Jawa Barat","27","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"25/4/2021","Agus","Rp120,000.00","Noshom","Produk C","Noshom","Jawa Barat","27","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"25/4/2021","Agus","Rp120,000.00","Noshom","Produk C","Noshom","Jawa Barat","27","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"25/4/2021","Agus","Rp120,000.00","Noshom","Produk C","Noshom","Jawa Barat","27","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"26/6/2021","Aini","Rp235,000.00","Doux","Produk B","Doux","Luar Indonesia","18","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"26/6/2021","Aini","Rp235,000.00","Doux","Produk B","Doux","Luar Indonesia","18","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"26/6/2021","Aini","Rp235,000.00","Doux","Produk B","Doux","Luar Indonesia","18","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"26/6/2021","Aini","Rp235,000.00","Doux","Produk B","Doux","Luar Indonesia","18","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"26/6/2021","Aini","Rp235,000.00","Doux","Produk B","Doux","Luar Indonesia","18","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"26/6/2021","Aini","Rp235,000.00","Doux","Produk B","Doux","Luar Indonesia","18","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"26/6/2021","Aini","Rp235,000.00","Doux","Produk B","Doux","Luar Indonesia","18","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"13/6/2021","Aini","Rp1,011,000.00","Ezii","Produk D","Ezii","Jakarta","23","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"13/6/2021","Aini","Rp1,011,000.00","Ezii","Produk D","Ezii","Jakarta","23","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"13/6/2021","Aini","Rp1,011,000.00","Ezii","Produk D","Ezii","Jakarta","23","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"13/6/2021","Aini","Rp1,011,000.00","Ezii","Produk D","Ezii","Jakarta","23","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"13/6/2021","Aini","Rp1,011,000.00","Ezii","Produk D","Ezii","Jakarta","23","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"13/6/2021","Aini","Rp1,011,000.00","Ezii","Produk D","Ezii","Jakarta","23","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"13/6/2021","Aini","Rp1,011,000.00","Ezii","Produk D","Ezii","Jakarta","23","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"16/7/2021","Agus","Rp61,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"16/7/2021","Agus","Rp61,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"16/7/2021","Agus","Rp61,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"16/7/2021","Agus","Rp61,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"16/7/2021","Agus","Rp61,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"16/7/2021","Agus","Rp61,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"16/7/2021","Agus","Rp61,000.00","Glite","Produk G","Glite","Luar Indonesia","30","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"30/1/2021","Agus","Rp61,200.00","Kamau","Produk E","Kamau","Bali","27","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"30/1/2021","Agus","Rp61,200.00","Kamau","Produk E","Kamau","Bali","27","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"30/1/2021","Agus","Rp61,200.00","Kamau","Produk E","Kamau","Bali","27","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"30/1/2021","Agus","Rp61,200.00","Kamau","Produk E","Kamau","Bali","27","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"30/1/2021","Agus","Rp61,200.00","Kamau","Produk E","Kamau","Bali","27","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"30/1/2021","Agus","Rp61,200.00","Kamau","Produk E","Kamau","Bali","27","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"2/1/2021","Octroy","Rp93,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"2/1/2021","Octroy","Rp93,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"2/1/2021","Octroy","Rp93,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"2/1/2021","Octroy","Rp93,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"2/1/2021","Octroy","Rp93,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"2/1/2021","Octroy","Rp93,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"2/1/2021","Octroy","Rp93,000.00","Thauzhash","Produk D","Thauzhash","Bali","45","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"27/1/2021","Aini","Rp110,000.00","Axzab","Produk D","Axzab","Jakarta","24","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"27/1/2021","Aini","Rp110,000.00","Axzab","Produk D","Axzab","Jakarta","24","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"27/1/2021","Aini","Rp110,000.00","Axzab","Produk D","Axzab","Jakarta","24","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"27/1/2021","Aini","Rp110,000.00","Axzab","Produk D","Axzab","Jakarta","24","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"27/1/2021","Aini","Rp110,000.00","Axzab","Produk D","Axzab","Jakarta","24","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"27/1/2021","Aini","Rp110,000.00","Axzab","Produk D","Axzab","Jakarta","24","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"27/1/2021","Aini","Rp110,000.00","Axzab","Produk D","Axzab","Jakarta","24","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"13/3/2021","Agus","Rp124,000.00","Boubacar","Produk A","Boubacar","Bali","31","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"13/3/2021","Agus","Rp124,000.00","Boubacar","Produk A","Boubacar","Bali","31","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"13/3/2021","Agus","Rp124,000.00","Boubacar","Produk A","Boubacar","Bali","31","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"13/3/2021","Agus","Rp124,000.00","Boubacar","Produk A","Boubacar","Bali","31","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"13/3/2021","Agus","Rp124,000.00","Boubacar","Produk A","Boubacar","Bali","31","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"13/3/2021","Agus","Rp124,000.00","Boubacar","Produk A","Boubacar","Bali","31","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"13/3/2021","Agus","Rp124,000.00","Boubacar","Produk A","Boubacar","Bali","31","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"16/5/2021","Aini","Rp85,000.00","Thokozani","Produk F","Thokozani","Luar Indonesia","36","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"16/5/2021","Aini","Rp85,000.00","Thokozani","Produk F","Thokozani","Luar Indonesia","36","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"16/5/2021","Aini","Rp85,000.00","Thokozani","Produk F","Thokozani","Luar Indonesia","36","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"16/5/2021","Aini","Rp85,000.00","Thokozani","Produk F","Thokozani","Luar Indonesia","36","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"16/5/2021","Aini","Rp85,000.00","Thokozani","Produk F","Thokozani","Luar Indonesia","36","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"16/5/2021","Aini","Rp85,000.00","Thokozani","Produk F","Thokozani","Luar Indonesia","36","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"16/5/2021","Aini","Rp85,000.00","Thokozani","Produk F","Thokozani","Luar Indonesia","36","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"2/4/2021","Aini","Rp575,000.00","Khimma","Produk D","Khimma","Jakarta","36","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"2/4/2021","Aini","Rp575,000.00","Khimma","Produk D","Khimma","Jakarta","36","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"2/4/2021","Aini","Rp575,000.00","Khimma","Produk D","Khimma","Jakarta","36","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"2/4/2021","Aini","Rp575,000.00","Khimma","Produk D","Khimma","Jakarta","36","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"2/4/2021","Aini","Rp575,000.00","Khimma","Produk D","Khimma","Jakarta","36","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"2/4/2021","Aini","Rp575,000.00","Khimma","Produk D","Khimma","Jakarta","36","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"2/4/2021","Aini","Rp575,000.00","Khimma","Produk D","Khimma","Jakarta","36","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"31/3/2021","Dena","Rp393,000.00","Noshom","Produk B","Noshom","Jawa Barat","27","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"31/3/2021","Dena","Rp393,000.00","Noshom","Produk B","Noshom","Jawa Barat","27","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"31/3/2021","Dena","Rp393,000.00","Noshom","Produk B","Noshom","Jawa Barat","27","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"28/6/2021","Octroy","Rp430,000.00","Mygneo","Produk G","Mygneo","Luar Indonesia","34","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"28/6/2021","Octroy","Rp430,000.00","Mygneo","Produk G","Mygneo","Luar Indonesia","34","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"28/6/2021","Octroy","Rp430,000.00","Mygneo","Produk G","Mygneo","Luar Indonesia","34","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"28/6/2021","Octroy","Rp430,000.00","Mygneo","Produk G","Mygneo","Luar Indonesia","34","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"28/6/2021","Octroy","Rp430,000.00","Mygneo","Produk G","Mygneo","Luar Indonesia","34","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"28/6/2021","Octroy","Rp430,000.00","Mygneo","Produk G","Mygneo","Luar Indonesia","34","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"25/6/2021","Octroy","Rp1,750,000.00","Wiati","Produk E","Wiati","Jakarta","47","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"25/6/2021","Octroy","Rp1,750,000.00","Wiati","Produk E","Wiati","Jakarta","47","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"25/6/2021","Octroy","Rp1,750,000.00","Wiati","Produk E","Wiati","Jakarta","47","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"25/6/2021","Octroy","Rp1,750,000.00","Wiati","Produk E","Wiati","Jakarta","47","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"25/6/2021","Octroy","Rp1,750,000.00","Wiati","Produk E","Wiati","Jakarta","47","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"25/6/2021","Octroy","Rp1,750,000.00","Wiati","Produk E","Wiati","Jakarta","47","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"25/6/2021","Octroy","Rp1,750,000.00","Wiati","Produk E","Wiati","Jakarta","47","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"12/2/2021","Agus","Rp310,000.00","Bzayan","Produk E","Bzayan","Jawa Barat","18","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"12/2/2021","Agus","Rp310,000.00","Bzayan","Produk E","Bzayan","Jawa Barat","18","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"12/2/2021","Agus","Rp310,000.00","Bzayan","Produk E","Bzayan","Jawa Barat","18","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"12/2/2021","Agus","Rp310,000.00","Bzayan","Produk E","Bzayan","Jawa Barat","18","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"12/2/2021","Agus","Rp310,000.00","Bzayan","Produk E","Bzayan","Jawa Barat","18","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"12/2/2021","Agus","Rp310,000.00","Bzayan","Produk E","Bzayan","Jawa Barat","18","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"12/2/2021","Agus","Rp310,000.00","Bzayan","Produk E","Bzayan","Jawa Barat","18","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"30/5/2021","Octroy","Rp310,000.00","Ekyboo","Produk A","Ekyboo","Jawa Barat","17","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"30/5/2021","Octroy","Rp310,000.00","Ekyboo","Produk A","Ekyboo","Jawa Barat","17","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"30/5/2021","Octroy","Rp310,000.00","Ekyboo","Produk A","Ekyboo","Jawa Barat","17","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"30/5/2021","Octroy","Rp310,000.00","Ekyboo","Produk A","Ekyboo","Jawa Barat","17","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"30/5/2021","Octroy","Rp310,000.00","Ekyboo","Produk A","Ekyboo","Jawa Barat","17","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"22/5/2021","Octroy","Rp2,110,000.00","Gaggada","Produk G","Gaggada","Jawa Barat","32","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"22/5/2021","Octroy","Rp2,110,000.00","Gaggada","Produk G","Gaggada","Jawa Barat","32","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"22/5/2021","Octroy","Rp2,110,000.00","Gaggada","Produk G","Gaggada","Jawa Barat","32","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"22/5/2021","Octroy","Rp2,110,000.00","Gaggada","Produk G","Gaggada","Jawa Barat","32","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"22/5/2021","Octroy","Rp2,110,000.00","Gaggada","Produk G","Gaggada","Jawa Barat","32","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"22/5/2021","Octroy","Rp2,110,000.00","Gaggada","Produk G","Gaggada","Jawa Barat","32","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"22/5/2021","Octroy","Rp2,110,000.00","Gaggada","Produk G","Gaggada","Jawa Barat","32","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"14/6/2021","Agus","Rp2,253,000.00","Chuo","Produk D","Chuo","Bali","17","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"14/6/2021","Agus","Rp2,253,000.00","Chuo","Produk D","Chuo","Bali","17","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"14/6/2021","Agus","Rp2,253,000.00","Chuo","Produk D","Chuo","Bali","17","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"14/6/2021","Agus","Rp2,253,000.00","Chuo","Produk D","Chuo","Bali","17","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"14/6/2021","Agus","Rp2,253,000.00","Chuo","Produk D","Chuo","Bali","17","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"14/6/2021","Agus","Rp2,253,000.00","Chuo","Produk D","Chuo","Bali","17","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"14/6/2021","Agus","Rp2,253,000.00","Chuo","Produk D","Chuo","Bali","17","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"21/2/2021","Octroy","Rp370,000.00","Gar","Produk E","Gar","Bali","39","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"21/2/2021","Octroy","Rp370,000.00","Gar","Produk E","Gar","Bali","39","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"21/2/2021","Octroy","Rp370,000.00","Gar","Produk E","Gar","Bali","39","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"21/2/2021","Octroy","Rp370,000.00","Gar","Produk E","Gar","Bali","39","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"21/2/2021","Octroy","Rp370,000.00","Gar","Produk E","Gar","Bali","39","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"21/2/2021","Octroy","Rp370,000.00","Gar","Produk E","Gar","Bali","39","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"21/2/2021","Octroy","Rp370,000.00","Gar","Produk E","Gar","Bali","39","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"25/4/2021","Octroy","Rp705,000.00","Ekyboo","Produk E","Ekyboo","Jawa Barat","17","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"25/4/2021","Octroy","Rp705,000.00","Ekyboo","Produk E","Ekyboo","Jawa Barat","17","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"25/4/2021","Octroy","Rp705,000.00","Ekyboo","Produk E","Ekyboo","Jawa Barat","17","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"25/4/2021","Octroy","Rp705,000.00","Ekyboo","Produk E","Ekyboo","Jawa Barat","17","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"25/4/2021","Octroy","Rp705,000.00","Ekyboo","Produk E","Ekyboo","Jawa Barat","17","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"25/4/2021","Octroy","Rp705,000.00","Ekyboo","Produk E","Ekyboo","Jawa Barat","17","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"25/4/2021","Octroy","Rp705,000.00","Ekyboo","Produk E","Ekyboo","Jawa Barat","17","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"18/3/2021","Aini","Rp25,000.00","Gaggada","Produk A","Gaggada","Jawa Barat","32","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"18/3/2021","Aini","Rp25,000.00","Gaggada","Produk A","Gaggada","Jawa Barat","32","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"18/3/2021","Aini","Rp25,000.00","Gaggada","Produk A","Gaggada","Jawa Barat","32","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"18/3/2021","Aini","Rp25,000.00","Gaggada","Produk A","Gaggada","Jawa Barat","32","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"18/3/2021","Aini","Rp25,000.00","Gaggada","Produk A","Gaggada","Jawa Barat","32","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"18/3/2021","Aini","Rp25,000.00","Gaggada","Produk A","Gaggada","Jawa Barat","32","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"18/3/2021","Aini","Rp25,000.00","Gaggada","Produk A","Gaggada","Jawa Barat","32","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"15/1/2021","Agus","Rp300,000.00","Bluaxia","Produk B","Bluaxia","Jawa Barat","11","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"15/1/2021","Agus","Rp300,000.00","Bluaxia","Produk B","Bluaxia","Jawa Barat","11","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"15/1/2021","Agus","Rp300,000.00","Bluaxia","Produk B","Bluaxia","Jawa Barat","11","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"15/1/2021","Agus","Rp300,000.00","Bluaxia","Produk B","Bluaxia","Jawa Barat","11","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"15/1/2021","Agus","Rp300,000.00","Bluaxia","Produk B","Bluaxia","Jawa Barat","11","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"15/1/2021","Agus","Rp300,000.00","Bluaxia","Produk B","Bluaxia","Jawa Barat","11","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"15/1/2021","Agus","Rp300,000.00","Bluaxia","Produk B","Bluaxia","Jawa Barat","11","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"30/5/2021","Dena","Rp525,000.00","Adegoke","Produk B","Adegoke","Luar Indonesia","41","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"30/5/2021","Dena","Rp525,000.00","Adegoke","Produk B","Adegoke","Luar Indonesia","41","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"30/5/2021","Dena","Rp525,000.00","Adegoke","Produk B","Adegoke","Luar Indonesia","41","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"30/5/2021","Dena","Rp525,000.00","Adegoke","Produk B","Adegoke","Luar Indonesia","41","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"30/5/2021","Dena","Rp525,000.00","Adegoke","Produk B","Adegoke","Luar Indonesia","41","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
"21/2/2021","Octroy","Rp150,000.00","Tepmuvapp","Produk F","Tepmuvapp","Jawa Barat","27","Campaign 1","1/1/2021","31/1/2021","Rp10,000,000.00"
"21/2/2021","Octroy","Rp150,000.00","Tepmuvapp","Produk F","Tepmuvapp","Jawa Barat","27","Campaign 2","1/2/2021","28/2/2021","Rp14,000,000.00"
"21/2/2021","Octroy","Rp150,000.00","Tepmuvapp","Produk F","Tepmuvapp","Jawa Barat","27","Campaign 3","1/3/2021","31/3/2021","Rp23,000,000.00"
"21/2/2021","Octroy","Rp150,000.00","Tepmuvapp","Produk F","Tepmuvapp","Jawa Barat","27","Campaign 4","1/4/2021","30/4/2021","Rp35,000,000.00"
"21/2/2021","Octroy","Rp150,000.00","Tepmuvapp","Produk F","Tepmuvapp","Jawa Barat","27","Campaign 5","1/5/2021","31/5/2021","Rp36,000,000.00"
"21/2/2021","Octroy","Rp150,000.00","Tepmuvapp","Produk F","Tepmuvapp","Jawa Barat","27","Campaign 6","1/6/2021","30/6/2021","Rp30,000,000.00"
"21/2/2021","Octroy","Rp150,000.00","Tepmuvapp","Produk F","Tepmuvapp","Jawa Barat","27","Campaign 7","1/7/2021","31/7/2021","Rp37,000,000.00"
